Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
train-2,local,atacseq,31526800,MERGED_LIB_BAM_FILTER,1475930673,80745,146.5,1175109632,2099871768,659102407,6,8192,437936128,6009204736,16106127360,1255538688,1043991987,1043991987,5904815968
test,local,atacseq,63053586,MERGED_LIB_BAM_FILTER,2402740257,154069,147.0,2393088000,4011595534,1236347993,6,12288,822575104,6192590848,16106127360,2393088000,2035454609,2035454609,11809629756
train-2,local,atacseq,985400,MERGED_LIB_BAM_FILTER,46156368,2894,137.3,14290944,75632049,24731317,6,0,17174528,23248896,16106127360,14417920,39375151,39375151,184559168
train-2,local,atacseq,246400,MERGED_LIB_BAM_FILTER,11541954,842,121.4,13172736,20742949,7333347,6,0,5472256,21872640,16106127360,13185024,11651691,11651691,46147968
train-2,local,atacseq,3941000,MERGED_LIB_BAM_REMOVE_ORPHAN,184822214,6945,106.6,122744832,147297030,60783487,6,16306176,60817408,5388763136,16106127360,122744832,61535857,61535857,738129168
train-2,local,atacseq,123200,MERGED_LIB_BAM_REMOVE_ORPHAN,5762765,420,91.8,11653120,7157343,3452789,6,0,3473408,18075648,16106127360,11653120,3439003,3439003,23073168
train-2,local,atacseq,15763400,MERGED_LIB_BAM_REMOVE_ORPHAN,738409258,21835,129.3,22306816,558217585,225356154,6,12288,225427456,33378304,16106127360,22306816,228234833,228234833,2952407568
train-2,local,atacseq,61600,MERGED_LIB_BAM_REMOVE_ORPHAN,2878279,317,79.4,12054528,4833647,2460178,6,0,2473984,18337792,16106127360,12054528,2431339,2431339,11535968
train-2,local,atacseq,1970600,MERGED_LIB_BAM_REMOVE_ORPHAN,92352505,3115,122.7,22687744,75788185,31772476,6,0,31797248,33378304,16106127360,22687744,32138720,32138720,369082368
train-2,local,atacseq,7881800,MERGED_LIB_BAM_REMOVE_ORPHAN,369565475,11171,128.3,306130944,287479219,117107811,6,0,117149696,5933707264,16106127360,323309568,118569823,118569823,1476221968
train-2,local,atacseq,492800,MERGED_LIB_BAM_REMOVE_ORPHAN,23086830,938,112.0,11964416,21189409,9306503,6,0,9326592,18075648,16106127360,11964416,9383481,9383481,92297568
train-2,local,atacseq,31526800,MERGED_LIB_BAM_REMOVE_ORPHAN,1475930673,42041,130.1,1153110016,1074938211,431996403,6,12288,432123904,6009204736,16106127360,1231859712,437748435,437748435,5904815968
test,local,atacseq,63053586,MERGED_LIB_BAM_REMOVE_ORPHAN,2402740257,75816,133.8,2194747392,2020586256,811053078,6,8192,811286528,6109868032,16106127360,2349703168,822280652,822280652,11809629756
train-2,local,atacseq,985400,MERGED_LIB_BAM_REMOVE_ORPHAN,46156368,1708,117.6,48508928,39613202,16932341,6,4096,16953344,5910769664,16106127360,48508928,17104307,17104307,184559168
train-2,local,atacseq,246400,MERGED_LIB_BAM_REMOVE_ORPHAN,11541954,592,100.2,11833344,11783072,5387653,6,0,5410816,18337792,16106127360,11833344,5406213,5406213,46147968
train-2,local,atacseq,3941000,MERGED_LIB_BIGWIG,184822214,14208,102.8,2005422080,65319611,24328279,6,6664192,16916480,2031980544,16106127360,2012499968,32219413,32219413,738129168
train-2,local,atacseq,3941000,MERGED_LIB_PLOTFINGERPRINT,184822214,27471,327.9,1148051456,5365511282,4535737,8,67297280,520192,2261712896,16106127360,1148051456,32218622,32218622,738129168
train-2,local,atacseq,3941000,MERGED_LIB_MACS2,184822214,6187,118.7,66039808,119398664,59392217,6,35815424,20639744,399880192,16106127360,66039808,32219902,32219902,738129168
train-2,local,atacseq,3941000,MERGED_LIB_PICARD_METRICS,184822214,33534,72.0,1046294528,3224612013,774495,6,3209830400,851968,19849482240,16106127360,1046298624,3189826660,3189826660,738129168
train-2,local,atacseq,123200,MERGED_LIB_PLOTFINGERPRINT,5762765,15882,234.9,985915392,398071350,4461024,8,249856,446464,2188910592,16106127360,1066147840,2538570,2538570,23073168
train-2,local,atacseq,123200,MERGED_LIB_BIGWIG,5762765,11351,100.5,1378136064,1808407,541639,6,1900544,339968,1983569920,16106127360,2004430848,2539352,2539352,23073168
train-2,local,atacseq,123200,MERGED_LIB_MACS2,5762765,412,234.0,12197888,7339919,1783649,6,0,659456,18341888,16106127360,12197888,2539841,2539841,23073168
train-2,local,atacseq,123200,MERGED_LIB_PICARD_METRICS,5762765,12273,162.3,1068146688,3197374308,753497,6,61440,811008,19848966144,16106127360,1068146688,3160146608,3160146608,23073168
train-2,local,atacseq,15763400,MERGED_LIB_MACS2,738409258,22096,123.1,74203136,453321298,234162815,6,49152,80297984,406880256,16106127360,91357184,113095066,113095066,2952407568
train-2,local,atacseq,15763400,MERGED_LIB_PLOTFINGERPRINT,738409258,28515,441.4,1075032064,8008382798,4725050,8,0,708608,2284474368,16106127360,1075032064,113093781,113093781,2952407568
train-2,local,atacseq,15763400,MERGED_LIB_BIGWIG,738409258,19781,113.0,2007240704,271673400,106074777,6,0,73453568,2031980544,16106127360,2013020160,113094577,113094577,2952407568
train-2,local,atacseq,15763400,MERGED_LIB_PICARD_METRICS,738409258,22956,131.1,1202806784,3304861992,776073,6,0,851968,19848966144,16106127360,1202806784,3270701819,3270701819,2952407568
train-2,local,atacseq,61600,MERGED_LIB_PLOTFINGERPRINT,2878279,15729,219.1,986005504,231100050,4459463,8,311296,446464,2168041472,16106127360,1066237952,1985830,1985830,11535968
train-2,local,atacseq,61600,MERGED_LIB_MACS2,2878279,347,247.9,12087296,5550271,876239,6,4096,352256,18079744,16106127360,12087296,1987096,1987096,11535968
train-2,local,atacseq,61600,MERGED_LIB_BIGWIG,2878279,11189,100.7,1525854208,936676,276244,6,0,184320,2031980544,16106127360,2004615168,1986607,1986607,11535968
train-2,local,atacseq,61600,MERGED_LIB_PICARD_METRICS,2878279,12452,156.8,1037889536,3136405500,748641,6,0,811008,19848966144,16106127360,1051521024,3159593868,3159593868,11535968
train-2,local,atacseq,1970600,MERGED_LIB_PLOTFINGERPRINT,92352505,21763,334.7,907255808,3741814722,4498717,8,8192,483328,2233991168,16106127360,1072308224,17453145,17453145,369082368
train-2,local,atacseq,1970600,MERGED_LIB_BIGWIG,92352505,12447,104.2,1541410816,32309657,12083664,6,4096,8486912,1983569920,16106127360,2010746880,17453936,17453936,369082368
train-2,local,atacseq,1970600,MERGED_LIB_MACS2,92352505,2910,141.2,64679936,61531114,29404887,6,0,10027008,398716928,16106127360,64679936,17454425,17454425,369082368
train-2,local,atacseq,1970600,MERGED_LIB_PICARD_METRICS,92352505,13820,155.8,1021878272,3210671111,772423,6,0,827392,19848966144,16106127360,1021878272,3175061183,3175061183,369082368
train-2,local,atacseq,7881800,MERGED_LIB_BIGWIG,369565475,15664,109.4,2007212032,132544239,51014562,6,28672,35647488,2031980544,16106127360,2013216768,60226765,60226765,1476221968
train-2,local,atacseq,7881800,MERGED_LIB_MACS2,369565475,11030,127.0,69054464,231408821,116728980,6,0,39284736,401833984,16106127360,79507456,60227254,60227254,1476221968
train-2,local,atacseq,7881800,MERGED_LIB_PLOTFINGERPRINT,369565475,27091,408.0,923975680,6851045297,4604678,8,0,589824,2289508352,16106127360,1075478528,60225974,60225974,1476221968
train-2,local,atacseq,7881800,MERGED_LIB_PICARD_METRICS,369565475,19890,151.8,1218220032,3252017479,775368,6,0,851968,19848966144,16106127360,1219301376,3217834012,3217834012,1476221968
train-2,local,atacseq,492800,MERGED_LIB_BIGWIG,23086830,11569,100.9,1248862208,7199262,2121161,6,319488,1245184,1983569920,16106127360,2005839872,5686466,5686466,92297568
train-2,local,atacseq,492800,MERGED_LIB_MACS2,23086830,887,181.6,11923456,18383758,7421663,6,0,2605056,18079744,16106127360,11923456,5686955,5686955,92297568
train-2,local,atacseq,492800,MERGED_LIB_PLOTFINGERPRINT,23086830,17262,270.9,1010253824,1299262805,4469005,8,0,454656,2206543872,16106127360,1010253824,5685682,5685682,92297568
train-2,local,atacseq,492800,MERGED_LIB_PICARD_METRICS,23086830,13199,164.1,910397440,3200087028,764424,6,0,823296,19849482240,16106127360,910397440,3163293720,3163293720,92297568
train-2,local,atacseq,31526800,MERGED_LIB_BIGWIG,1475930673,28778,117.0,2003382272,589725973,269990762,6,94208,204627968,2031980544,16106127360,2013151232,212773334,212773334,5904815968
train-2,local,atacseq,31526800,MERGED_LIB_MACS2,1475930673,43356,122.0,88391680,875814624,456384601,6,4096,156352512,420962304,16106127360,123920384,212773823,212773823,5904815968
train-2,local,atacseq,31526800,MERGED_LIB_PLOTFINGERPRINT,1475930673,38319,422.7,1004498944,10665767915,4925171,8,0,909312,2269683712,16106127360,1004498944,212772536,212772536,5904815968
train-2,local,atacseq,31526800,MERGED_LIB_PICARD_METRICS,1475930673,32123,122.6,1021812736,3405021931,776604,6,0,835584,19848966144,16106127360,1021812736,3370380574,3370380574,5904815968
test,local,atacseq,63053586,MERGED_LIB_BIGWIG,2402740257,45961,119.1,2012700672,1177707754,549140049,6,390082560,413843456,2031980544,16106127360,2012971008,393566744,393566744,11809629756
test,local,atacseq,63053586,MERGED_LIB_PLOTFINGERPRINT,2402740257,52075,491.2,924602368,17574275789,5216272,8,3497984,1200128,2253922304,16106127360,1089654784,393565946,393565946,11809629756
test,local,atacseq,63053586,MERGED_LIB_MACS2,2402740257,82474,121.5,137228288,1642313237,861539505,6,12288,287981568,470978560,16106127360,190001152,393567233,393567233,11809629756
test,local,atacseq,63053586,MERGED_LIB_PICARD_METRICS,2402740257,49538,116.4,1082318848,3586632218,778843,6,0,856064,19849482240,16106127360,1082318848,3551173984,3551173984,11809629756
train-2,local,atacseq,985400,MERGED_LIB_BIGWIG,46156368,11743,101.7,1540542464,14370268,4132275,6,7143424,2359296,1983569920,16106127360,2007445504,9728006,9728006,184559168
train-2,local,atacseq,985400,MERGED_LIB_PLOTFINGERPRINT,46156368,18778,302.4,989151232,2326028517,4479146,8,2592768,466944,2211762176,16106127360,989151232,9727217,9727217,184559168
train-2,local,atacseq,985400,MERGED_LIB_MACS2,46156368,1560,155.6,15466496,32880691,14792512,6,0,5087232,30588928,16106127360,15466496,9728495,9728495,184559168
train-2,local,atacseq,985400,MERGED_LIB_PICARD_METRICS,46156368,14573,152.0,952614912,3203645590,768413,6,0,843776,19848966144,16106127360,952614912,3167335255,3167335255,184559168
train-2,local,atacseq,246400,MERGED_LIB_BIGWIG,11541954,11180,100.4,1379401728,3571180,1031318,6,1765376,614400,1983569920,16106127360,2005057536,3584308,3584308,46147968
train-2,local,atacseq,246400,MERGED_LIB_PLOTFINGERPRINT,11541954,16466,240.8,986562560,730528347,4463746,8,1826816,450560,2181152768,16106127360,1066795008,3583524,3583524,46147968
