Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
train-1,asok02,methylseq,1738400,fastqc,128039541,22560,174.6,552914944,144787574,4294517,2,0,4870144,3469262848,6442450944,553017344,128039541,532113248,532113248
train-1,asok02,methylseq,13907000,fastqc,1023173576,117664,187.0,538275840,1039901336,4239553,2,0,5488640,3469262848,6442450944,538275840,1023173576,4256856162,4256856162
train-1,asok02,methylseq,869200,fastqc,64015718,15635,176.5,477339648,80902890,4318823,2,0,4849664,3465068544,6442450944,477339648,64015718,266056874,266056874
train-1,asok02,methylseq,3476800,fastqc,255921460,36776,180.5,491380736,272655843,4261767,2,0,4808704,3465068544,6442450944,491380736,255921460,1064228578,1064228578
train-1,asok02,methylseq,27813800,fastqc,2045753783,214795,191.2,519974912,2062474554,4238205,2,0,5513216,3465068544,6442450944,519974912,2045753783,8513652210,8513652210
train-1,asok02,methylseq,6953600,fastqc,511782539,64745,182.0,487575552,528499435,4240144,2,0,4874240,3465068544,6442450944,487575552,511782539,2128458534,2128458534
train-1,asok02,methylseq,434600,fastqc,32000877,15026,143.1,472367104,48770442,4344179,2,0,4706304,3469262848,6442450944,472367104,32000877,133026738,133026738
train-1,asok02,methylseq,217400,fastqc,16014660,11665,172.9,415715328,32798538,4343099,2,0,4702208,3469262848,6442450944,415715328,16014660,66544328,66544328
train-1,asok02,methylseq,108800,fastqc,8016886,10537,158.5,292614144,24823763,4358632,2,0,4841472,3469262848,6442450944,292704256,8016886,33303052,33303052
train-1,asok02,methylseq,54400,fastqc,4005191,8527,178.6,308146176,20806851,4384001,2,0,4743168,3469262848,6442450944,308146176,4005191,16652158,16652158
train-1,asok02,methylseq,434600,trim_galore,32000877,37271,161.4,299716608,730148961,648416078,2,98304,60002304,3144024064,6442450944,299716608,32002668,133028529,133026738
train-1,asok02,methylseq,13907000,trim_galore,1023173576,821826,163.9,246796288,19933252739,18802908870,2,466944,1773715456,3133693952,6442450944,251424768,1023175367,4256857953,4256856162
train-1,asok02,methylseq,6953600,trim_galore,511782539,424008,161.0,249917440,10174984237,9556143235,2,0,888762368,3063427072,6442450944,249917440,511784330,2128460325,2128458534
train-1,asok02,methylseq,3476800,trim_galore,255921460,222753,158.4,281776128,5296249345,4933632941,2,0,446771200,3139833856,6442450944,281776128,255923251,1064230369,1064228578
train-1,asok02,methylseq,1738400,trim_galore,128039541,124782,149.6,299794432,2807884152,2582592477,2,0,225894400,3144028160,6442450944,299896832,128041332,532115039,532113248
train-1,asok02,methylseq,27813800,trim_galore,2045753783,1564106,169.2,253284352,39448502226,37294968975,2,443166720,3538165760,3063574528,6442450944,257675264,2045755574,8513654001,8513652210
train-1,asok02,methylseq,869200,trim_galore,64015718,65782,156.7,234926080,1422742530,1293156366,2,0,115310592,3063570432,6442450944,234926080,64017509,266058665,266056874
train-1,asok02,methylseq,108800,trim_galore,8016886,17235,144.6,219721728,211572698,165738968,2,0,18702336,3143892992,6442450944,219824128,8018677,33304843,33303052
train-1,asok02,methylseq,217400,trim_galore,16014660,24417,161.1,160178176,384615947,326830040,2,0,32460800,3063570432,6442450944,160178176,16016451,66546119,66544328
train-1,asok02,methylseq,54400,trim_galore,4005191,15374,155.9,209829888,124996520,85185370,2,0,11841536,3143892992,6442450944,209829888,4006982,16653949,16652158
train-1,asok02,methylseq,434600,bismark_align,32000877,24186,132.2,83300352,880237716,673947837,2,20480,131936256,479870976,6442450944,83300352,27519617,130156697,133026738
