Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
test,local,bacass,6781558,NFCORE_BACASS:BACASS:FASTQC,1234607809,50000,193.7,1439453184,1256335742,3612091,8,49913856,3981312,5171957760,8589934592,1439453184,1234607809,3637252230,3637252230
test,local,bacass,6781558,NFCORE_BACASS:BACASS:SKEWER,1234607809,1807000,109.2,10870784,9511381695,9429122313,8,2605056,5791821824,585592832,8589934592,10870784,1234607809,3637252230,3637252230
train-1,local,bacass,847800,NFCORE_BACASS:BACASS:UNICYCLER,170150021,1556000,690.0,4015738880,7266277568,17725092224,8,216408064,17882914816,8878895104,16106127360,4341919744,144081488,435837532,454712168
train-1,local,bacass,212000,NFCORE_BACASS:BACASS:UNICYCLER,42560238,616000,660.3,993656832,2852162444,13894971953,8,54542336,13997248512,9302245376,16106127360,1115136000,36026750,108950330,113703568
train-1,local,bacass,1695400,NFCORE_BACASS:BACASS:UNICYCLER,340242074,3692000,710.1,4804284416,15903788517,27660265061,8,291803136,27890573312,8961843200,16106127360,4851154944,288261297,871943656,909318168
train-1,local,bacass,3390800,NFCORE_BACASS:BACASS:UNICYCLER,680404480,6189000,701.9,4819808256,27768527574,43947903541,8,854781952,44305625088,9341865984,16106127360,4888535040,576366408,1743624292,1818637168
train-1,local,bacass,106000,NFCORE_BACASS:BACASS:UNICYCLER,21260709,312000,580.0,639500288,1534659817,12718334513,8,18894848,12809216000,9302286336,16106127360,642568192,17998669,54485284,56851168
train-1,local,bacass,53000,NFCORE_BACASS:BACASS:UNICYCLER,10628739,96000,435.2,373948416,831387398,10290043273,8,9052160,10370551808,8760516608,16106127360,461176832,8987279,27220760,28424968
train-1,local,bacass,26600,NFCORE_BACASS:BACASS:UNICYCLER,5343351,52000,456.6,265666560,394151476,7790271829,8,4595712,7862620160,6617608192,16106127360,377593856,4515536,13646786,14265368
train-1,local,bacass,13400,NFCORE_BACASS:BACASS:UNICYCLER,2692721,35000,427.4,251068416,245814593,4992447700,8,2314240,5053399040,9310511104,16106127360,272097280,2276100,6873180,7185768
train-1,local,bacass,6800,NFCORE_BACASS:BACASS:UNICYCLER,1370834,15000,405.9,120659968,141253197,1214522147,8,1912832,1248505856,4477231104,16106127360,190087168,1159700,3486538,3645968
train-1,local,bacass,1695400,NFCORE_BACASS:BACASS:KRAKEN2,340242074,102000,171.6,8370925568,9751216389,1220128655,8,8011640832,1173573632,8879816704,16106127360,8402513920,288265391,871947750,909318168
train-1,local,bacass,13400,NFCORE_BACASS:BACASS:KRAKEN2,2692721,60000,8.9,6656458752,8016819393,9653613,8,6879645696,9310208,8049750016,16106127360,6656458752,2280194,6877274,7185768
train-1,local,bacass,424000,NFCORE_BACASS:BACASS:KRAKEN2,85109040,77000,61.7,7894331392,8439995902,305044823,8,8003485696,293429248,8049750016,16106127360,7894589440,72063790,217947152,227409168
train-1,local,bacass,53000,NFCORE_BACASS:BACASS:KRAKEN2,10628739,46000,20.0,6866509824,8057614882,38136403,8,4796006400,36700160,8049750016,16106127360,6867939328,8991373,27224854,28424968
train-1,local,bacass,212000,NFCORE_BACASS:BACASS:KRAKEN2,42560238,72000,35.7,7961518080,8221474576,152531035,8,8003629056,146735104,8049750016,16106127360,7963193344,36030844,108954424,113703568
train-1,local,bacass,3390800,NFCORE_BACASS:BACASS:KRAKEN2,680404480,105000,330.5,8406626304,11498871068,2439727513,8,3677810688,2346602496,8889937920,16106127360,8424062976,576370502,1743628386,1818637168
train-1,local,bacass,6800,NFCORE_BACASS:BACASS:KRAKEN2,1370834,68000,6.8,7909408768,8010029611,4908790,8,8003461120,4743168,8049750016,16106127360,7909425152,1163794,3490632,3645968
train-1,local,bacass,847800,NFCORE_BACASS:BACASS:KRAKEN2,170150021,47000,189.5,8360636416,8876859620,609926614,8,3297792000,586665984,8876314624,16106127360,8375787520,144085582,435841626,454712168
train-1,local,bacass,106000,NFCORE_BACASS:BACASS:KRAKEN2,21260709,70000,21.1,8138149888,8112279871,76302326,8,8006414336,73412608,8705142784,16106127360,8143212544,18002763,54489378,56851168
train-1,local,bacass,26600,NFCORE_BACASS:BACASS:KRAKEN2,5343351,27000,23.2,8049750016,8030399628,19143502,8,2663190528,18440192,8575516672,16106127360,8049750016,4519630,13650880,14265368
train-1,local,bacass,424000,NFCORE_BACASS:BACASS:PROKKA,85109040,321000,174.7,208633856,59184211081,89103919,2,76861440,90775552,608829440,1073741824,263950336,2564590,2564590,227409168
train-1,local,bacass,847800,NFCORE_BACASS:BACASS:PROKKA,170150021,318000,176.3,258637824,59138705248,88865893,2,55078912,90419200,2387263488,1073741824,258637824,2564701,2564701,454712168
train-1,local,bacass,212000,NFCORE_BACASS:BACASS:PROKKA,42560238,319000,175.4,213884928,59180707265,88604744,2,72314880,90038272,2591928320,1073741824,257966080,2563306,2563306,113703568
train-1,local,bacass,1695400,NFCORE_BACASS:BACASS:PROKKA,340242074,318000,176.1,258703360,59140389766,88792706,2,74960896,90292224,589705216,1073741824,262098944,2564685,2564685,909318168
train-1,local,bacass,3390800,NFCORE_BACASS:BACASS:PROKKA,680404480,276000,185.5,207187968,59184659765,88847936,2,2580480,90443776,572825600,1073741824,260845568,2564686,2564686,1818637168
train-1,local,bacass,106000,NFCORE_BACASS:BACASS:PROKKA,21260709,274000,185.5,257654784,59737479944,88522281,2,2551808,90329088,566194176,1073741824,259809280,2546969,2546969,56851168
train-1,local,bacass,53000,NFCORE_BACASS:BACASS:PROKKA,10628739,230000,182.3,202575872,61753062605,80001106,2,2207744,83353600,570064896,1073741824,250675200,2201209,2201209,28424968
train-1,local,bacass,26600,NFCORE_BACASS:BACASS:PROKKA,5343351,85000,179.4,178372608,28633438856,43175355,2,897024,50061312,2589016064,1073741824,215359488,891820,891820,14265368
train-1,local,bacass,13400,NFCORE_BACASS:BACASS:PROKKA,2692721,16000,166.7,94961664,4356288823,19133878,2,151552,26480640,186523648,1073741824,96329728,143369,143369,7185768
train-1,local,bacass,6800,NFCORE_BACASS:BACASS:PROKKA,1370834,6000,136.2,47013888,873914820,12480407,2,11698176,18468864,90689536,1073741824,47697920,24916,24916,3645968
test,local,bacass,6781558,NFCORE_BACASS:BACASS:KRAKEN2,1234607809,216000,319.2,8444936192,14994076293,4878601508,8,8006402048,4692393984,8883720192,16106127360,8470454272,1152428920,3486951250,3637252230
test,local,bacass,6781558,NFCORE_BACASS:BACASS:UNICYCLER,1234607809,12552000,706.8,7205228544,56155771939,80702478472,8,122458112,81279569920,8995397632,16106127360,7595675648,1152424826,3486947156,3637252230
test,local,bacass,6781558,NFCORE_BACASS:BACASS:PROKKA,1234607809,220000,172.9,186093568,59139695693,87811511,2,268046336,89030656,592015360,1073741824,255795200,2564709,2564709,3637252230
train-2,local,bacass,507200,NFCORE_BACASS:BACASS:SKEWER,100390260,141000,107.9,9408512,709832216,691848988,8,101986304,419713024,585056256,8589934592,9408512,100390260,272087568,272087568
train-2,local,bacass,4056806,NFCORE_BACASS:BACASS:SKEWER,802663128,1117000,108.8,10805248,5676955708,5533953081,8,802676736,3357618176,585326592,8589934592,10805248,802663128,2176282390,2176282390
train-2,local,bacass,253600,NFCORE_BACASS:BACASS:SKEWER,50208773,69000,109.0,9179136,355016196,345989366,8,50212864,209899520,584921088,8589934592,9179136,50208773,136042768,136042768
train-2,local,bacass,2028406,NFCORE_BACASS:BACASS:SKEWER,401328556,552000,109.1,10481664,2838325741,2766726502,8,401338368,1678528512,585326592,8589934592,10481664,401328556,1088142390,1088142390
train-2,local,bacass,126800,NFCORE_BACASS:BACASS:SKEWER,25092580,35000,109.3,8601600,177649205,173121803,8,25096192,105058304,580173824,8589934592,8601600,25092580,68020768,68020768
train-2,local,bacass,63400,NFCORE_BACASS:BACASS:SKEWER,12540116,17000,109.2,4743168,88894145,86589247,8,12541952,52531200,36859904,8589934592,4743168,12540116,34009768,34009768
train-2,local,bacass,1014206,NFCORE_BACASS:BACASS:FASTQC,200705135,15000,155.3,802205696,222591841,3579389,8,250425344,3944448,5171957760,8589934592,802205696,200705135,544072190,544072190
train-2,local,bacass,253600,NFCORE_BACASS:BACASS:FASTQC,50208773,6000,251.7,468090880,71947724,3550136,8,0,3915776,5252038656,8589934592,468463616,50208773,136042768,136042768
train-2,local,bacass,2028406,NFCORE_BACASS:BACASS:FASTQC,401328556,17000,218.5,1491496960,423085536,3590514,8,0,3969024,5247844352,8589934592,1492537344,401328556,1088142390,1088142390
train-2,local,bacass,507200,NFCORE_BACASS:BACASS:FASTQC,100390260,7000,238.1,1205145600,122141045,3568485,8,0,3932160,5252038656,8589934592,1209974784,100390260,272087568,272087568
train-2,local,bacass,1014206,NFCORE_BACASS:BACASS:SKEWER,200705135,274000,109.9,9879552,1419211301,1383339038,8,0,839225344,585244672,8589934592,9879552,200705135,544072190,544072190
train-2,local,bacass,126800,NFCORE_BACASS:BACASS:FASTQC,25092580,4000,289.4,395571200,46828781,3540996,8,0,3911680,5256675328,8589934592,395571200,25092580,68020768,68020768
train-2,local,bacass,63400,NFCORE_BACASS:BACASS:FASTQC,12540116,4000,281.4,400506880,34250959,3560583,8,0,3940352,5252038656,8589934592,405856256,12540116,34009768,34009768
train-2,local,bacass,4056806,NFCORE_BACASS:BACASS:FASTQC,802663128,31000,209.6,1429078016,824423096,3599505,8,0,4001792,5171957760,8589934592,1429078016,802663128,2176282390,2176282390
train-2,local,bacass,31800,NFCORE_BACASS:BACASS:SKEWER,6297626,9000,108.3,5632000,44665444,43470862,8,6303744,26365952,41742336,8589934592,5632000,6297626,17057768,17057768
train-2,local,bacass,16000,NFCORE_BACASS:BACASS:SKEWER,3174204,5000,107.3,4825088,22543046,21899643,8,3178496,13275136,36859904,8589934592,4825088,3174204,8581968,8581968
train-2,local,bacass,8000,NFCORE_BACASS:BACASS:SKEWER,1585484,2000,104.3,4866048,11327743,10963229,8,1589248,6623232,36859904,8589934592,4866048,1585484,4290368,4290368
train-2,local,bacass,31800,NFCORE_BACASS:BACASS:FASTQC,6297626,3000,276.1,381378560,28041420,3560954,8,0,3919872,5252038656,8589934592,387784704,6297626,17057768,17057768
train-2,local,bacass,16000,NFCORE_BACASS:BACASS:FASTQC,3174204,4000,265.6,401166336,24890593,3581642,8,0,3940352,5278138368,8589934592,412139520,3174204,8581968,8581968
train-2,local,bacass,8000,NFCORE_BACASS:BACASS:FASTQC,1585484,3000,314.7,353480704,23312960,3615525,8,0,3985408,5252038656,8589934592,359464960,1585484,4290368,4290368
test,local,bacass,8113606,NFCORE_BACASS:BACASS:SKEWER,1448429775,2190000,109.1,10407936,11196137442,11066638033,8,327098368,6714028032,585461760,8589934592,10407936,1448429775,4352562006,4352562006
test,local,bacass,8113606,NFCORE_BACASS:BACASS:FASTQC,1448429775,60000,190.2,1431781376,1470191555,3598718,8,119128064,4001792,5171957760,8589934592,1432481792,1448429775,4352562006,4352562006
train-2,local,bacass,507200,NFCORE_BACASS:BACASS:UNICYCLER,100390260,778000,648.3,2309259264,4249647409,15499050000,8,205217792,15621472256,9306619904,16106127360,2506960896,82485467,254717250,272087568
train-2,local,bacass,4056806,NFCORE_BACASS:BACASS:UNICYCLER,802663128,5844000,683.2,4796026880,31091482801,48924848070,8,1213030400,49287016448,9376931840,16106127360,4896632832,659735926,2038125304,2176282390
train-2,local,bacass,253600,NFCORE_BACASS:BACASS:UNICYCLER,50208773,406000,629.9,1145454592,2327964606,13445325566,8,51064832,13547048960,8794075136,16106127360,1273053184,41258975,127355422,136042768
train-2,local,bacass,2028406,NFCORE_BACASS:BACASS:UNICYCLER,401328556,2902000,681.1,4526899200,15764834859,29269690119,8,329809920,29503578112,8995397632,16106127360,4858736640,329804440,1018901698,1088142390
train-2,local,bacass,126800,NFCORE_BACASS:BACASS:UNICYCLER,25092580,280000,608.2,617562112,1410544057,11227376845,8,20762624,11314495488,9306234880,16106127360,657817600,20643053,63742074,68020768
train-2,local,bacass,63400,NFCORE_BACASS:BACASS:UNICYCLER,12540116,102000,457.2,375988224,846771917,11721356049,8,10317824,11806068736,9335517184,16106127360,467206144,10314880,31876882,34009768
train-2,local,bacass,1014206,NFCORE_BACASS:BACASS:UNICYCLER,200705135,1457000,674.3,4810227712,8090722543,19852771727,8,164970496,20014166016,8894734336,16106127360,4827926528,164906897,509379770,544072190
train-2,local,bacass,31800,NFCORE_BACASS:BACASS:UNICYCLER,6297626,56000,454.8,207474688,428699952,8367715508,8,5267456,8441241600,8865775616,16106127360,392626176,5178415,15983428,17057768
train-2,local,bacass,16000,NFCORE_BACASS:BACASS:UNICYCLER,3174204,37000,436.7,175181824,273324372,5438147516,8,2646016,5501054976,4482252800,16106127360,290365440,2608262,8028586,8581968
train-2,local,bacass,8000,NFCORE_BACASS:BACASS:UNICYCLER,1585484,17000,346.9,140705792,145258218,936573825,8,6881280,967766016,8836415488,16106127360,191168512,1298952,4002392,4290368
train-2,local,bacass,31800,NFCORE_BACASS:BACASS:KRAKEN2,6297626,70000,10.3,7978758144,8035088792,22341856,8,8011325440,21491712,8049750016,16106127360,7984095232,5182509,15987522,17057768
train-2,local,bacass,2028406,NFCORE_BACASS:BACASS:KRAKEN2,401328556,97000,211.3,8386105344,10046224480,1421055640,8,6355566592,1365065728,8884236288,16106127360,8417787904,329808534,1018905792,1088142390
train-2,local,bacass,507200,NFCORE_BACASS:BACASS:KRAKEN2,100390260,79000,69.5,8017973248,8513809142,355344284,8,8008273920,341368832,8586653696,16106127360,8023298048,82489561,254721344,272087568
train-2,local,bacass,63400,NFCORE_BACASS:BACASS:KRAKEN2,12540116,48000,21.2,8079667200,8066960157,44514475,8,4950802432,42786816,8587677696,16106127360,8103006208,10318974,31880976,34009768
train-2,local,bacass,253600,NFCORE_BACASS:BACASS:KRAKEN2,50208773,75000,40.1,7973924864,8258420499,177729944,8,8008335360,170754048,8049750016,16106127360,7979229184,41263069,127359516,136042768
train-2,local,bacass,126800,NFCORE_BACASS:BACASS:KRAKEN2,25092580,39000,42.6,8172818432,8130859171,88983231,8,3803697152,85504000,8738566144,16106127360,8172818432,20647147,63746168,68020768
train-2,local,bacass,1014206,NFCORE_BACASS:BACASS:KRAKEN2,200705135,86000,121.7,8371326976,9024481177,710498702,8,8008155136,682528768,8883097600,16106127360,8385134592,164910991,509383864,544072190
train-2,local,bacass,16000,NFCORE_BACASS:BACASS:KRAKEN2,3174204,33000,15.6,7687131136,8019137814,11241390,8,3460706304,10821632,8049750016,16106127360,7687131136,2612356,8032680,8581968
train-2,local,bacass,8000,NFCORE_BACASS:BACASS:KRAKEN2,1585484,70000,6.7,7949053952,8011064536,5610903,8,8008065024,5410816,8049750016,16106127360,7954472960,1303046,4006486,4290368
train-2,local,bacass,4056806,NFCORE_BACASS:BACASS:KRAKEN2,802663128,111000,363.9,8434659328,12090040961,2842369488,8,2212802560,2730385408,8894709760,16106127360,8443744256,659740020,2038129398,2176282390
test,local,bacass,8113606,NFCORE_BACASS:BACASS:KRAKEN2,1448429775,242000,333.3,8457306112,16176463119,5683739708,8,8008409088,5459820544,8892096512,16106127360,8481968128,1319013528,4075987898,4352562006
test,local,bacass,8113606,NFCORE_BACASS:BACASS:UNICYCLER,1448429775,11932000,685.4,7275868160,62986173075,90669357832,8,122871808,91251363840,9159450624,16106127360,7600472064,1319009434,4075983804,4352562006
train-2,local,bacass,507200,NFCORE_BACASS:BACASS:PROKKA,100390260,322000,174.9,216014848,58033018251,88761113,2,34385920,90341376,2114617344,1073741824,290107392,2559758,2559758,272087568
train-2,local,bacass,4056806,NFCORE_BACASS:BACASS:PROKKA,802663128,321000,174.0,216051712,57980810562,88924120,2,104546304,90558464,1910132736,1073741824,265400320,2559872,2559872,2176282390
train-2,local,bacass,253600,NFCORE_BACASS:BACASS:PROKKA,50208773,323000,174.0,218112000,58075720767,88470004,2,73707520,89907200,1910132736,1073741824,266207232,2559673,2559673,136042768
train-2,local,bacass,2028406,NFCORE_BACASS:BACASS:PROKKA,401328556,323000,174.1,234307584,58025657570,88586994,2,65351680,90062848,2594304000,1073741824,265613312,2559872,2559872,1088142390
train-2,local,bacass,126800,NFCORE_BACASS:BACASS:PROKKA,25092580,292000,185.3,258338816,57916790135,88067517,2,2670592,89763840,575954944,1073741824,266809344,2540434,2540434,68020768
train-2,local,bacass,63400,NFCORE_BACASS:BACASS:PROKKA,12540116,247000,181.7,257069056,60762851257,82858048,2,2355200,85733376,561025024,1073741824,257069056,2344449,2344449,34009768
train-2,local,bacass,1014206,NFCORE_BACASS:BACASS:PROKKA,200705135,296000,186.0,259768320,58075790766,87698741,2,2560000,88727552,600834048,1073741824,265457664,2559873,2559873,544072190
train-2,local,bacass,31800,NFCORE_BACASS:BACASS:PROKKA,6297626,109000,180.7,161140736,36309305734,50321122,2,1167360,56475648,514715648,1073741824,219688960,1166006,1166006,17057768
train-2,local,bacass,16000,NFCORE_BACASS:BACASS:PROKKA,3174204,21000,166.3,188329984,6269166049,21153390,2,208896,28540928,522596352,1073741824,200908800,207677,207677,8581968
train-2,local,bacass,8000,NFCORE_BACASS:BACASS:PROKKA,1585484,6000,136.5,60092416,826517246,13480717,2,11726848,19922944,2587308032,1073741824,60293120,27263,27263,4290368
test,local,bacass,8113606,NFCORE_BACASS:BACASS:PROKKA,1448429775,249000,184.9,260034560,58032151881,88470958,2,0,89841664,575098880,1073741824,284831744,2559762,2559762,4352562006
